,Season,Team,Name,Points,Rebounds,Assists,Steals,Blocks,Record,Allstar
5075,2015,LAC,C.J. Wilcox,2.0,0.3,0.4,0.1,0.0,0.683,0.0
5076,2015,PHX,Earl Barron,2.0,1.8,0.3,0.3,0.1,0.476,0.0
5077,2015,PHX,Eric Bledsoe,17.0,5.2,6.1,1.6,0.6,0.476,0.0
5078,2015,PHX,Seth Curry,0.0,1.0,0.5,0.0,0.0,0.476,0.0
5079,2015,PHX,Archie Goodwin,5.6,1.8,1.1,0.4,0.2,0.476,0.0
5080,2015,PHX,Gerald Green,11.9,2.5,1.2,0.6,0.2,0.476,0.0
5081,2015,PHX,Alex Len,6.3,6.6,0.5,0.5,1.5,0.476,0.0
5082,2015,PHX,Jerel McNeal,1.5,0.5,0.3,0.5,0.2,0.476,0.0
5083,2015,PHX,Marcus Morris,10.4,4.8,1.6,0.8,0.2,0.476,0.0
5084,2015,PHX,Markieff Morris,15.3,6.2,2.3,1.2,0.5,0.476,0.0
5085,2015,PHX,P.J. Tucker,9.1,6.4,1.6,1.4,0.3,0.476,0.0
5086,2015,PHX,T.J. Warren,6.1,2.1,0.6,0.5,0.2,0.476,0.0
5087,2015,BOS,Brandon Bass,10.6,4.9,1.3,0.5,0.4,0.488,0.0
5088,2015,BOS,Avery Bradley,13.9,3.1,1.8,1.1,0.2,0.488,0.0
5089,2015,BOS,Kelly Olynyk,10.3,4.7,1.7,1.0,0.6,0.488,0.0
5090,2015,BOS,Phil Pressey,3.5,1.6,2.3,0.6,0.1,0.488,0.0
5091,2015,BOS,Marcus Smart,7.8,3.3,3.1,1.5,0.3,0.488,0.0
5092,2015,BOS,Jared Sullinger,13.3,7.6,2.3,0.8,0.7,0.488,0.0
5093,2015,BOS,Evan Turner,9.5,5.1,5.5,1.0,0.2,0.488,0.0
5094,2015,BOS,Gerald Wallace,1.1,1.8,0.3,0.5,0.1,0.488,0.0
5095,2015,BOS,James Young,3.4,1.4,0.4,0.3,0.1,0.488,0.0
5096,2015,BOS,Tyler Zeller,10.2,5.7,1.4,0.2,0.6,0.488,0.0
5097,2015,WAS,Bradley Beal,15.3,3.8,3.1,1.2,0.3,0.561,0.0
5098,2015,WAS,DeJuan Blair,1.9,1.9,0.1,0.2,0.0,0.561,0.0
5099,2015,WAS,Rasual Butler,7.7,2.6,0.8,0.4,0.3,0.561,0.0
5100,2015,WAS,Will Bynum,3.1,0.9,2.6,0.1,0.1,0.561,0.0
5101,2015,WAS,Drew Gooden,5.4,4.4,1.0,0.4,0.2,0.561,0.0
5102,2015,WAS,Marcin Gortat,12.2,8.7,1.2,0.6,1.3,0.561,0.0
5103,2015,WAS,Nene,11.0,5.1,1.8,1.0,0.3,0.561,0.0
5104,2015,WAS,Kris Humphries,8.0,6.5,0.9,0.5,0.4,0.561,0.0
5105,2015,WAS,Paul Pierce,11.9,4.0,2.0,0.6,0.3,0.561,0.0
5106,2015,WAS,Otto Porter Jr.,6.0,3.0,0.9,0.6,0.4,0.561,0.0
5107,2015,WAS,Glen Rice Jr.,2.2,0.8,0.4,0.0,0.0,0.561,0.0
5108,2015,WAS,Kevin Seraphin,6.6,3.6,0.7,0.1,0.7,0.561,0.0
5109,2015,WAS,Garrett Temple,3.9,1.7,1.1,0.8,0.2,0.561,0.0
5110,2015,WAS,John Wall,17.6,4.6,10.0,1.7,0.6,0.561,1.0
5111,2015,WAS,Martell Webster,3.3,1.4,0.5,0.2,0.0,0.561,0.0
5112,2015,UTA,Jerrelle Benimon,0.0,1.5,0.0,0.0,0.0,0.463,0.0
5113,2015,UTA,Trevor Booker,7.2,5.0,1.1,0.5,0.5,0.463,0.0
5114,2015,UTA,Trey Burke,12.8,2.7,4.3,0.9,0.2,0.463,0.0
5115,2015,UTA,Alec Burks,13.9,4.2,3.0,0.6,0.2,0.463,0.0
5116,2015,UTA,Patrick Christopher,1.5,1.5,0.0,0.3,0.0,0.463,0.0
5117,2015,UTA,Jack Cooley,1.7,1.6,0.1,0.4,0.2,0.463,0.0
5118,2015,UTA,Bryce Cotton,5.3,1.2,1.0,0.3,0.0,0.463,0.0
5119,2015,UTA,Jeremy Evans,2.4,1.9,0.3,0.3,0.3,0.463,0.0
5120,2015,UTA,Dante Exum,4.8,1.6,2.4,0.5,0.2,0.463,0.0
5121,2015,UTA,Derrick Favors,16.0,8.2,1.5,0.8,1.7,0.463,0.0
5122,2015,UTA,Rudy Gobert,8.4,9.5,1.3,0.8,2.3,0.463,0.0
5123,2015,UTA,Gordon Hayward,19.3,4.9,4.1,1.4,0.4,0.463,0.0
5124,2015,UTA,Rodney Hood,8.7,2.3,1.7,0.6,0.2,0.463,0.0
5125,2015,UTA,Joe Ingles,5.0,2.2,2.3,0.9,0.1,0.463,0.0
5126,2015,UTA,Elijah Millsap,5.3,3.2,1.2,1.2,0.3,0.463,0.0
5127,2015,SAC,Sim Bhullar,0.7,0.3,0.3,0.0,0.3,0.354,0.0
5128,2015,SAC,Omri Casspi,8.9,3.9,1.5,0.5,0.1,0.354,0.0
5129,2015,SAC,Darren Collison,16.1,3.2,5.6,1.5,0.3,0.354,0.0
5130,2015,SAC,DeMarcus Cousins,24.1,12.7,3.6,1.5,1.7,0.354,1.0
5131,2015,SAC,Reggie Evans,3.7,6.4,0.7,0.5,0.1,0.354,0.0
5132,2015,SAC,Rudy Gay,21.1,5.9,3.7,1.0,0.6,0.354,0.0
5133,2015,SAC,Ryan Hollins,3.0,2.2,0.3,0.1,0.4,0.354,0.0
5134,2015,SAC,Carl Landry,7.2,3.8,0.4,0.2,0.2,0.354,0.0
5135,2015,SAC,Ray McCallum,7.4,2.6,2.8,0.7,0.2,0.354,0.0
5136,2015,SAC,Ben McLemore,12.1,2.9,1.7,0.9,0.2,0.354,0.0
5137,2015,SAC,Eric Moreland,0.7,0.3,0.0,0.0,0.0,0.354,0.0
5138,2015,SAC,Nik Stauskas,4.4,1.2,0.9,0.3,0.2,0.354,0.0
5139,2015,SAC,David Stockton,2.7,0.7,3.0,0.7,0.0,0.354,0.0
5140,2015,SAC,Jason Thompson,6.1,6.5,1.0,0.4,0.7,0.354,0.0
5141,2015,SAC,David Wear,0.0,1.0,0.5,0.0,0.0,0.354,0.0
5142,2015,SAC,Derrick Williams,8.3,2.7,0.7,0.5,0.1,0.354,0.0
5143,2015,CHA,Bismack Biyombo,4.8,6.4,0.3,0.3,1.5,0.402,0.0
5144,2015,CHA,P.J. Hairston,5.6,2.0,0.5,0.5,0.3,0.402,0.0
5145,2015,CHA,Gerald Henderson,12.1,3.4,2.6,0.6,0.3,0.402,0.0
5146,2015,CHA,Al Jefferson,16.6,8.4,1.7,0.7,1.3,0.402,0.0
5147,2015,CHA,Michael Kidd-Gilchrist,10.9,7.6,1.4,0.5,0.7,0.402,0.0
5148,2015,CHA,Jason Maxiell,3.3,3.3,0.3,0.3,0.7,0.402,0.0
5149,2015,CHA,Jannero Pargo,4.6,0.3,0.9,0.0,0.0,0.402,0.0
5150,2015,CHA,Brian Roberts,6.7,1.5,2.3,0.5,0.1,0.402,0.0
5151,2015,CHA,Lance Stephenson,8.2,4.5,3.9,0.6,0.1,0.402,0.0
5152,2015,CHA,Jeff Taylor,4.4,1.8,0.8,0.4,0.0,0.402,0.0
5153,2015,CHA,Noah Vonleh,3.3,3.4,0.2,0.2,0.4,0.402,0.0
5154,2015,CHA,Kemba Walker,17.3,3.5,5.1,1.4,0.5,0.402,0.0
5155,2015,CHA,Marvin Williams,7.4,4.9,1.3,0.9,0.5,0.402,0.0
5156,2015,CHA,Cody Zeller,7.6,5.8,1.6,0.5,0.8,0.402,0.0
5157,2015,LAL,Vander Blue,11.0,4.5,4.0,1.5,0.0,0.256,0.0
5158,2015,LAL,Carlos Boozer,11.8,6.8,1.3,0.6,0.2,0.256,0.0
5159,2015,LAL,Jabari Brown,11.9,1.9,2.1,0.6,0.1,0.256,0.0
5160,2015,LAL,Kobe Bryant,22.3,5.7,5.6,1.3,0.2,0.256,1.0
5161,2015,LAL,Dwight Buycks,8.7,2.0,2.3,0.5,0.0,0.256,0.0
5162,2015,LAL,Jordan Clarkson,11.9,3.2,3.5,0.9,0.2,0.256,0.0
5163,2015,LAL,Ed Davis,8.3,7.6,1.2,0.6,1.2,0.256,0.0
5164,2015,LAL,Wayne Ellington,10.0,3.2,1.6,0.5,0.0,0.256,0.0
5165,2015,LAL,Xavier Henry,2.2,0.4,0.3,0.3,0.0,0.256,0.0
5166,2015,LAL,Jordan Hill,12.0,7.9,1.5,0.5,0.7,0.256,0.0
5167,2015,LAL,Wesley Johnson,9.9,4.2,1.6,0.8,0.6,0.256,0.0
5168,2015,LAL,Ryan Kelly,6.4,2.8,1.8,0.6,0.5,0.256,0.0
5169,2015,LAL,Jeremy Lin,11.2,2.6,4.6,1.1,0.4,0.256,0.0
5170,2015,LAL,Ronnie Price,5.1,1.6,3.8,1.6,0.1,0.256,0.0
5171,2015,LAL,Julius Randle,2.0,0.0,0.0,0.0,0.0,0.256,0.0
5172,2015,LAL,Robert Sacre,4.6,3.5,0.8,0.4,0.6,0.256,0.0
5173,2015,LAL,Nick Young,13.4,2.3,1.0,0.5,0.3,0.256,0.0
5174,2015,TOR,Bruno Caboclo,1.3,0.3,0.0,0.0,0.1,0.598,0.0
5175,2015,TOR,DeMar DeRozan,20.1,4.6,3.5,1.2,0.2,0.598,0.0
5176,2015,TOR,Landry Fields,1.8,1.0,0.6,0.4,0.0,0.598,0.0
5177,2015,TOR,Tyler Hansbrough,3.6,3.6,0.3,0.4,0.2,0.598,0.0
5178,2015,TOR,Chuck Hayes,1.7,1.8,0.7,0.3,0.1,0.598,0.0
5179,2015,TOR,Amir Johnson,9.3,6.1,1.6,0.6,0.8,0.598,0.0
5180,2015,TOR,James Johnson,7.9,3.7,1.4,0.8,1.0,0.598,0.0
5181,2015,TOR,Kyle Lowry,17.8,4.7,6.8,1.6,0.2,0.598,1.0
5182,2015,TOR,Lucas Nogueira,1.0,1.8,0.2,0.3,0.0,0.598,0.0
5183,2015,TOR,Patrick Patterson,8.0,5.3,1.9,0.7,0.5,0.598,0.0
5184,2015,TOR,Terrence Ross,9.8,2.8,1.0,0.6,0.3,0.598,0.0
5185,2015,TOR,Greg Stiemsma,0.8,0.9,0.2,0.1,0.0,0.598,0.0
5186,2015,TOR,Jonas Valanciunas,12.0,8.7,0.5,0.4,1.2,0.598,0.0
5187,2015,TOR,Greivis Vasquez,9.5,2.6,3.7,0.6,0.1,0.598,0.0
5188,2015,TOR,Lou Williams,15.5,1.9,2.1,1.1,0.1,0.598,0.0
5189,2015,CLE,Will Cherry,1.9,0.6,1.0,0.8,0.1,0.646,0.0
5190,2015,CLE,Matthew Dellavedova,4.8,1.9,3.0,0.4,0.0,0.646,0.0
5191,2015,CLE,Joe Harris,2.7,0.8,0.5,0.1,0.0,0.646,0.0
5192,2015,CLE,Brendan Haywood,1.6,1.3,0.1,0.1,0.5,0.646,0.0
5193,2015,CLE,Kyrie Irving,21.7,3.2,5.2,1.5,0.3,0.646,1.0
5194,2015,CLE,LeBron James,25.3,6.0,7.4,1.6,0.7,0.646,1.0
5195,2015,CLE,James Jones,4.4,1.1,0.4,0.2,0.1,0.646,0.0
5196,2015,CLE,Alex Kirk,0.8,0.2,0.2,0.0,0.0,0.646,0.0
5197,2015,CLE,Kevin Love,16.4,9.7,2.2,0.7,0.5,0.646,0.0
5198,2015,CLE,Shawn Marion,4.8,3.5,0.9,0.5,0.5,0.646,0.0
5199,2015,CLE,Mike Miller,2.1,1.8,0.9,0.3,0.1,0.646,0.0
5200,2015,CLE,Tristan Thompson,8.5,8.0,0.5,0.4,0.7,0.646,0.0
5201,2015,CLE,Anderson Varejao,9.8,6.5,1.3,0.7,0.6,0.646,0.0
5202,2015,ORL,Dewayne Dedmon,3.7,5.0,0.2,0.3,0.8,0.305,0.0
5203,2015,ORL,Evan Fournier,12.0,2.6,2.1,0.7,0.0,0.305,0.0
5204,2015,ORL,Channing Frye,7.3,3.9,1.3,0.6,0.5,0.305,0.0
5205,2015,ORL,Aaron Gordon,5.2,3.6,0.7,0.4,0.5,0.305,0.0
5206,2015,ORL,Ben Gordon,6.2,1.1,0.9,0.3,0.0,0.305,0.0
5207,2015,ORL,Willie Green,5.9,1.5,1.3,0.5,0.1,0.305,0.0
5208,2015,ORL,Maurice Harkless,3.5,2.4,0.6,0.7,0.2,0.305,0.0
5209,2015,ORL,Tobias Harris,17.1,6.3,1.8,1.0,0.5,0.305,0.0
5210,2015,ORL,Devyn Marble,2.3,1.9,1.1,0.6,0.1,0.305,0.0
5211,2015,ORL,Andrew Nicholson,4.9,2.1,0.6,0.2,0.3,0.305,0.0
5212,2015,ORL,Kyle O'Quinn,5.8,3.9,1.2,0.6,0.8,0.305,0.0
5213,2015,ORL,Victor Oladipo,17.9,4.2,4.1,1.7,0.3,0.305,0.0
5214,2015,ORL,Elfrid Payton,8.9,4.3,6.5,1.7,0.2,0.305,0.0
5215,2015,ORL,Luke Ridnour,4.0,1.4,2.0,0.4,0.1,0.305,0.0
5216,2015,ORL,Nikola Vucevic,19.3,10.9,2.0,0.7,0.7,0.305,0.0
5217,2016,SAC,Quincy Acy,5.2,3.2,0.5,0.5,0.4,0.402,0.0
5218,2016,SAC,James Anderson,3.5,1.7,0.8,0.4,0.3,0.402,0.0
5219,2016,SAC,Marco Belinelli,10.2,1.7,1.9,0.5,0.0,0.402,0.0
5220,2016,SAC,Caron Butler,3.7,1.3,0.6,0.5,0.1,0.402,0.0
5221,2016,SAC,Omri Casspi,11.8,5.9,1.4,0.8,0.2,0.402,0.0
5222,2016,SAC,Willie Cauley-Stein,7.0,5.3,0.6,0.7,1.0,0.402,0.0
5223,2016,SAC,Darren Collison,14.0,2.3,4.3,1.0,0.1,0.402,0.0
5224,2016,SAC,DeMarcus Cousins,26.9,11.5,3.3,1.6,1.4,0.402,1.0
5225,2016,SAC,Seth Curry,6.8,1.4,1.5,0.5,0.1,0.402,0.0
5226,2016,SAC,Duje Dukan,6.0,4.0,1.0,1.0,0.0,0.402,0.0
5227,2016,SAC,Rudy Gay,17.2,6.5,1.7,1.4,0.7,0.402,0.0
5228,2016,SAC,Kosta Koufos,6.8,5.4,0.4,0.5,0.9,0.402,0.0
5229,2016,SAC,Ben McLemore,7.8,2.2,1.2,0.8,0.1,0.402,0.0
5230,2016,SAC,Eric Moreland,1.0,1.4,0.1,0.0,0.5,0.402,0.0
5231,2016,SAC,Rajon Rondo,11.9,6.0,11.7,2.0,0.1,0.402,0.0
5232,2016,MEM,Jordan Adams,3.5,1.0,1.5,1.5,0.0,0.512,0.0
5233,2016,MEM,Tony Allen,8.4,4.6,1.1,1.7,0.3,0.512,0.0
5234,2016,MEM,Matt Barnes,10.0,5.5,2.1,1.0,0.8,0.512,0.0
5235,2016,MEM,Vince Carter,6.6,2.4,0.9,0.6,0.3,0.512,0.0
5236,2016,MEM,Mike Conley,15.3,2.9,6.1,1.2,0.3,0.512,0.0
5237,2016,MEM,Jordan Farmar,9.2,2.1,3.1,1.3,0.2,0.512,0.0
5238,2016,MEM,Marc Gasol,16.6,7.0,3.8,1.0,1.3,0.512,0.0
5239,2016,MEM,JaMychal Green,7.4,4.8,0.9,0.6,0.4,0.512,0.0
5240,2016,MEM,Jarell Martin,5.7,3.2,0.6,0.3,0.3,0.512,0.0
5241,2016,MEM,Xavier Munford,5.7,2.2,1.6,0.9,0.2,0.512,0.0
5242,2016,MEM,Zach Randolph,15.3,7.8,2.1,0.6,0.2,0.512,0.0
5243,2016,MEM,Russ Smith,1.5,0.6,0.7,0.3,0.1,0.512,0.0
5244,2016,MEM,Elliot Williams,1.6,0.8,0.8,0.0,0.0,0.512,0.0
5245,2016,MEM,Brandan Wright,6.9,3.6,0.5,0.4,1.3,0.512,0.0
5246,2016,OKC,Steven Adams,8.0,6.7,0.8,0.5,1.1,0.671,0.0
5247,2016,OKC,Nick Collison,2.1,2.9,0.9,0.3,0.3,0.671,0.0
5248,2016,OKC,Kevin Durant,28.2,8.2,5.0,1.0,1.2,0.671,1.0
5249,2016,OKC,Enes Freedom,12.7,8.1,0.4,0.3,0.4,0.671,0.0
5250,2016,OKC,Josh Huestis,2.8,2.0,0.0,0.2,0.4,0.671,0.0
5251,2016,OKC,Serge Ibaka,12.6,6.8,0.8,0.5,1.9,0.671,0.0
5252,2016,OKC,Mitch McGary,1.3,0.9,0.2,0.1,0.1,0.671,0.0
5253,2016,OKC,Nazr Mohammed,1.6,0.8,0.0,0.0,0.0,0.671,0.0
5254,2016,OKC,Anthony Morrow,5.6,0.9,0.4,0.3,0.1,0.671,0.0
5255,2016,OKC,Cameron Payne,5.0,1.5,1.9,0.6,0.1,0.671,0.0
5256,2016,OKC,Andre Roberson,4.8,3.6,0.7,0.8,0.6,0.671,0.0
5257,2016,OKC,Kyle Singler,3.4,2.1,0.4,0.4,0.1,0.671,0.0
5258,2016,OKC,Dion Waiters,9.8,2.6,2.0,1.0,0.2,0.671,0.0
5259,2016,OKC,Russell Westbrook,23.5,7.8,10.4,2.0,0.3,0.671,1.0
5260,2016,NYK,Arron Afflalo,12.8,3.7,2.0,0.4,0.1,0.39,0.0
5261,2016,NYK,Lou Amundson,1.8,1.7,0.4,0.2,0.2,0.39,0.0
5262,2016,NYK,Thanasis Antetokounmpo,3.0,0.5,0.0,0.0,0.0,0.39,0.0
5263,2016,NYK,Carmelo Anthony,21.8,7.7,4.2,0.9,0.5,0.39,1.0
5264,2016,NYK,Jose Calderon,7.6,3.2,4.1,0.9,0.1,0.39,0.0
5265,2016,NYK,Cleanthony Early,1.8,1.5,0.4,0.1,0.2,0.39,0.0
5266,2016,NYK,Langston Galloway,7.6,3.5,2.5,0.9,0.3,0.39,0.0
5267,2016,NYK,Jerian Grant,5.6,1.9,2.3,0.7,0.1,0.39,0.0
5268,2016,NYK,Robin Lopez,10.3,7.3,1.4,0.2,1.6,0.39,0.0
5269,2016,NYK,Kyle O'Quinn,4.8,3.8,1.1,0.3,0.8,0.39,0.0
5270,2016,NYK,Kristaps Porzingis,14.3,7.3,1.3,0.7,1.9,0.39,0.0
5271,2016,NYK,Kevin Seraphin,3.9,2.6,1.0,0.2,0.8,0.39,0.0
5272,2016,NYK,Lance Thomas,8.2,2.2,0.9,0.4,0.1,0.39,0.0
5273,2016,NYK,Sasha Vujacic,4.9,2.4,1.4,0.6,0.1,0.39,0.0
5274,2016,NYK,Derrick Williams,9.3,3.7,0.9,0.4,0.1,0.39,0.0
5275,2016,NOP,Alexis Ajinca,6.0,4.6,0.5,0.3,0.6,0.366,0.0
5276,2016,NOP,Ryan Anderson,17.0,6.0,1.1,0.6,0.4,0.366,0.0
5277,2016,NOP,Omer Asik,4.0,6.1,0.4,0.3,0.3,0.366,0.0
5278,2016,NOP,Luke Babbitt,7.0,3.1,1.1,0.2,0.1,0.366,0.0
5279,2016,NOP,Norris Cole,10.6,3.4,3.7,0.8,0.1,0.366,0.0
5280,2016,NOP,Dante Cunningham,6.1,3.0,1.0,0.5,0.4,0.366,0.0
5281,2016,NOP,Anthony Davis,24.3,10.3,1.9,1.3,2.0,0.366,1.0
5282,2016,NOP,Bryce Dejean-Jones,5.6,3.4,1.1,0.7,0.1,0.366,0.0
5283,2016,NOP,Toney Douglas,8.7,2.3,2.6,1.1,0.1,0.366,0.0
5284,2016,NOP,Tyreke Evans,15.2,5.2,6.6,1.3,0.3,0.366,0.0
5285,2016,NOP,Alonzo Gee,4.5,3.4,1.0,0.9,0.2,0.366,0.0
5286,2016,NOP,Eric Gordon,15.2,2.2,2.7,1.0,0.3,0.366,0.0
5287,2016,NOP,Jordan Hamilton,11.4,5.6,2.3,0.7,0.3,0.366,0.0
5288,2016,NOP,Jrue Holiday,16.8,3.0,6.0,1.4,0.3,0.366,0.0
5289,2016,NOP,Kendrick Perkins,2.5,3.5,0.8,0.3,0.3,0.366,0.0
5290,2016,NOP,Nate Robinson,0.0,0.0,2.0,0.5,0.0,0.366,0.0
5291,2016,LAC,Cole Aldrich,5.5,4.8,0.8,0.8,1.1,0.646,0.0
5292,2016,LAC,Jeff Ayres,1.8,1.3,0.3,0.0,0.2,0.646,0.0
5293,2016,LAC,Jamal Crawford,14.2,1.8,2.3,0.7,0.2,0.646,0.0
5294,2016,LAC,Branden Dawson,0.8,0.7,0.0,0.0,0.2,0.646,0.0
5295,2016,LAC,Blake Griffin,21.4,8.4,4.9,0.8,0.5,0.646,0.0
5296,2016,LAC,Wesley Johnson,6.9,3.1,0.6,1.1,0.7,0.646,0.0
5297,2016,LAC,DeAndre Jordan,12.7,13.8,1.2,0.7,2.3,0.646,0.0
5298,2016,LAC,Luc Mbah a Moute,3.1,2.3,0.4,0.6,0.3,0.646,0.0
5299,2016,LAC,Chris Paul,19.5,4.2,10.0,2.1,0.2,0.646,1.0
5300,2016,LAC,Paul Pierce,6.1,2.7,1.0,0.5,0.3,0.646,0.0
5301,2016,LAC,Pablo Prigioni,2.5,1.9,2.2,0.9,0.0,0.646,0.0
5302,2016,LAC,J.J. Redick,16.3,1.9,1.4,0.6,0.1,0.646,0.0
5303,2016,LAC,Austin Rivers,8.9,1.9,1.5,0.7,0.1,0.646,0.0
5304,2016,LAC,C.J. Wilcox,3.0,0.5,0.4,0.4,0.1,0.646,0.0
5305,2016,SAS,LaMarcus Aldridge,18.0,8.5,1.5,0.5,1.1,0.817,1.0
5306,2016,SAS,Kyle Anderson,4.5,3.1,1.6,0.8,0.4,0.817,0.0
5307,2016,SAS,Matt Bonner,2.5,0.9,0.3,0.2,0.0,0.817,0.0
5308,2016,SAS,Rasual Butler,2.7,1.2,0.5,0.3,0.5,0.817,0.0
5309,2016,SAS,Boris Diaw,6.4,3.1,2.3,0.3,0.3,0.817,0.0
5310,2016,SAS,Tim Duncan,8.6,7.3,2.7,0.8,1.3,0.817,0.0
5311,2016,SAS,Manu Ginobili,9.6,2.5,3.1,1.1,0.2,0.817,0.0
5312,2016,SAS,Danny Green,7.2,3.8,1.8,1.0,0.8,0.817,0.0
5313,2016,SAS,Kawhi Leonard,21.2,6.8,2.6,1.8,1.0,0.817,1.0
5314,2016,SAS,Boban Marjanovic,5.5,3.6,0.4,0.2,0.4,0.817,0.0
5315,2016,SAS,Patty Mills,8.5,2.0,2.8,0.7,0.1,0.817,0.0
5316,2016,SAS,Tony Parker,11.9,2.4,5.3,0.8,0.2,0.817,0.0
5317,2016,SAS,Jonathon Simmons,6.0,1.7,1.1,0.4,0.1,0.817,0.0
5318,2016,SAS,David West,7.1,4.0,1.8,0.6,0.7,0.817,0.0
5319,2016,POR,Cliff Alexander,1.3,0.8,0.0,0.1,0.3,0.537,0.0
5320,2016,POR,Al-Farouq Aminu,10.2,6.1,1.7,0.9,0.6,0.537,0.0
5321,2016,POR,Pat Connaughton,1.1,0.9,0.3,0.1,0.0,0.537,0.0
5322,2016,POR,Allen Crabbe,10.3,2.7,1.2,0.8,0.2,0.537,0.0
5323,2016,POR,Ed Davis,6.5,7.4,1.1,0.7,0.9,0.537,0.0
5324,2016,POR,Maurice Harkless,6.4,3.6,0.9,0.6,0.4,0.537,0.0
5325,2016,POR,Gerald Henderson,8.7,2.9,1.0,0.5,0.3,0.537,0.0
5326,2016,POR,Chris Kaman,2.8,1.5,0.7,0.1,0.1,0.537,0.0
5327,2016,POR,Meyers Leonard,8.4,5.1,1.5,0.1,0.3,0.537,0.0
5328,2016,POR,Damian Lillard,25.1,4.0,6.8,0.9,0.4,0.537,0.0
5329,2016,POR,CJ McCollum,20.8,3.2,4.3,1.2,0.3,0.537,0.0
5330,2016,POR,Luis Montero,1.2,0.3,0.1,0.0,0.0,0.537,0.0
5331,2016,POR,Mason Plumlee,9.1,7.7,2.8,0.8,1.0,0.537,0.0
5332,2016,POR,Noah Vonleh,3.6,3.9,0.4,0.3,0.3,0.537,0.0
5333,2016,IND,Lavoy Allen,5.4,5.4,1.0,0.3,0.5,0.549,0.0
5334,2016,IND,Rakeem Christmas,4.0,1.0,0.0,0.0,0.0,0.549,0.0
5335,2016,IND,Monta Ellis,13.8,3.3,4.7,1.9,0.5,0.549,0.0
5336,2016,IND,Paul George,23.1,7.0,4.1,1.9,0.4,0.549,1.0
5337,2016,IND,George Hill,12.1,4.0,3.5,1.1,0.2,0.549,0.0
5338,2016,IND,Jordan Hill,8.8,6.2,1.2,0.5,0.5,0.549,0.0
5339,2016,IND,Solomon Hill,4.2,2.8,1.0,0.6,0.2,0.549,0.0
5340,2016,IND,Ian Mahinmi,9.3,7.1,1.5,0.9,1.1,0.549,0.0
5341,2016,IND,C.J. Miles,11.8,2.7,1.0,0.8,0.5,0.549,0.0
5342,2016,IND,Glenn Robinson III,3.8,1.5,0.6,0.4,0.2,0.549,0.0
5343,2016,IND,Rodney Stuckey,8.9,2.7,2.4,0.7,0.1,0.549,0.0
5344,2016,IND,Myles Turner,10.3,5.5,0.7,0.4,1.4,0.549,0.0
5345,2016,IND,Shayne Whittington,1.6,1.7,0.4,0.1,0.1,0.549,0.0
5346,2016,IND,Joe Young,3.8,1.2,1.6,0.4,0.0,0.549,0.0
5347,2016,WAS,Alan Anderson,5.0,2.1,1.1,0.3,0.1,0.5,0.0
5348,2016,WAS,Bradley Beal,17.4,3.4,2.9,1.0,0.2,0.5,0.0
5349,2016,WAS,DeJuan Blair,2.1,2.0,0.4,0.3,0.1,0.5,0.0
5350,2016,WAS,Jared Dudley,7.9,3.5,2.1,0.9,0.2,0.5,0.0
5351,2016,WAS,Jarell Eddie,2.4,0.9,0.2,0.2,0.0,0.5,0.0
5352,2016,WAS,Drew Gooden,2.7,2.8,0.4,0.3,0.4,0.5,0.0
5353,2016,WAS,Marcin Gortat,13.5,9.9,1.4,0.6,1.3,0.5,0.0
5354,2016,WAS,Nene,9.2,4.5,1.7,0.9,0.5,0.5,0.0
5355,2016,WAS,Gary Neal,9.8,2.1,1.2,0.5,0.0,0.5,0.0
5356,2016,WAS,Kelly Oubre Jr.,3.7,2.1,0.2,0.3,0.1,0.5,0.0
5357,2016,WAS,Otto Porter Jr.,11.6,5.2,1.6,1.4,0.4,0.5,0.0
5358,2016,WAS,Ramon Sessions,9.9,2.5,2.9,0.6,0.1,0.5,0.0
5359,2016,WAS,Garrett Temple,7.3,2.7,1.8,0.9,0.2,0.5,0.0
5360,2016,WAS,John Wall,19.9,4.9,10.2,1.9,0.8,0.5,1.0
5361,2016,DAL,Justin Anderson,3.8,2.4,0.5,0.3,0.5,0.512,0.0
5362,2016,DAL,J.J. Barea,10.9,2.1,4.1,0.4,0.0,0.512,0.0
5363,2016,DAL,Jeremy Evans,2.4,1.8,0.1,0.2,0.3,0.512,0.0
5364,2016,DAL,Raymond Felton,9.5,3.2,3.6,0.9,0.2,0.512,0.0
5365,2016,DAL,Devin Harris,7.6,2.2,1.8,0.9,0.2,0.512,0.0
5366,2016,DAL,Wesley Matthews,12.5,3.1,1.9,1.0,0.2,0.512,0.0
5367,2016,DAL,JaVale McGee,5.1,3.9,0.1,0.1,0.8,0.512,0.0
5368,2016,DAL,Salah Mejri,3.7,3.6,0.3,0.2,1.1,0.512,0.0
5369,2016,DAL,Dirk Nowitzki,18.3,6.5,1.8,0.7,0.7,0.512,0.0
5370,2016,DAL,Zaza Pachulia,8.6,9.4,1.7,0.8,0.3,0.512,0.0
5371,2016,DAL,Chandler Parsons,13.7,4.7,2.8,0.8,0.3,0.512,0.0
5372,2016,DAL,Dwight Powell,5.8,4.0,0.6,0.5,0.3,0.512,0.0
5373,2016,DAL,Charlie Villanueva,5.1,2.5,0.4,0.3,0.2,0.512,0.0
5374,2016,DAL,Deron Williams,14.1,2.9,5.8,0.9,0.2,0.512,0.0
5375,2016,MIL,Giannis Antetokounmpo,16.9,7.7,4.3,1.2,1.4,0.402,0.0
